,x,y,waveform,cluster_id,cluster_color
170,12.174635,1.7360324,"[ 0.1714821   0.18177041  0.20148419  0.2309434   0.2507739   0.25597537
  0.26859635  0.29718357  0.31583804  0.3156066   0.32024154  0.32410976
  0.3031642   0.27525032  0.24351092  0.1729019   0.08956717 -0.01820568
 -0.32412204 -0.7974688  -1.         -0.7622947  -0.54927737 -0.6699043
 -0.82513124 -0.7677018  -0.65097684 -0.58234376 -0.46868697 -0.29016995
 -0.11661437  0.03650359  0.17276797  0.27205563  0.33600965  0.37947252
  0.40183735  0.40798384  0.40928352  0.40347284]",5,[0.89298 0.26981 0.03993 1.     ]
171,12.443847,1.0508198,"[ 0.1048969   0.11192271  0.1174406   0.12411764  0.13037752  0.13448124
  0.13975956  0.14398329  0.1433592   0.14686428  0.15385829  0.14748445
  0.1413045   0.15404074  0.14753984  0.11942746  0.13191158  0.07709023
 -0.27256975 -0.782553   -1.         -0.82244724 -0.5819813  -0.4657088
 -0.3838134  -0.29412487 -0.23361035 -0.17475058 -0.08602666  0.00426474
  0.07936227  0.15288346  0.21925999  0.26124805  0.28164527  0.29121202
  0.2913429   0.28081423  0.2601888   0.22928792]",5,[0.89298 0.26981 0.03993 1.     ]
172,10.053825,1.4439416,"[ 0.10038456  0.10882277  0.11698163  0.12622066  0.13422354  0.13962114
  0.14726216  0.15570319  0.15808815  0.16287987  0.17440566  0.17319024
  0.16752955  0.18420129  0.18379955  0.1505186   0.17081468  0.16237895
 -0.16093974 -0.72041583 -1.         -0.8280369  -0.57213855 -0.45586652
 -0.36269942 -0.24362254 -0.16828303 -0.12342581 -0.06819044 -0.021474
  0.00772012  0.03969104  0.07551068  0.10638933  0.13579549  0.16355295
  0.1818665   0.18999086  0.19238509  0.18986863]",0,[0.18995 0.07176 0.23217 1.     ]
173,9.942052,0.7331617,"[ 0.09959055  0.10833955  0.11353672  0.12071159  0.13046394  0.13751349
  0.14368536  0.15055218  0.15226185  0.15389508  0.16117018  0.15826933
  0.14862265  0.15708043  0.15589876  0.1260821   0.13055359  0.09790374
 -0.21722011 -0.74324214 -1.         -0.8047764  -0.5123693  -0.38248658
 -0.31011203 -0.20773669 -0.13376713 -0.09453926 -0.0444387   0.00910218
  0.04348086  0.06843306  0.09487582  0.12072329  0.14611544  0.17087716
  0.18901546  0.19730614  0.19839522  0.19371913]",0,[0.18995 0.07176 0.23217 1.     ]
174,7.96251,-2.1740258,"[ 0.07025905  0.07538129  0.07902566  0.08318742  0.08706244  0.08796793
  0.09164856  0.09880541  0.09849734  0.09780242  0.10764029  0.10420404
  0.08881534  0.10453799  0.11301987  0.0684326   0.08486246  0.13977592
 -0.11608554 -0.6979794  -1.         -0.7331006  -0.3607077  -0.23598996
 -0.19112213 -0.09080929 -0.02089517  0.00692074  0.05230935  0.09744868
  0.11020378  0.11093584  0.12297685  0.14326525  0.15919377  0.16316082
  0.1578334   0.14975116  0.1403571   0.12858017]",0,[0.18995 0.07176 0.23217 1.     ]
175,9.309261,6.0113654,"[ 3.5722028e-02  3.8456585e-02  3.9552543e-02  4.5273304e-02
  4.8463903e-02  4.5346897e-02  5.2505795e-02  6.2630795e-02
  5.2591167e-02  5.4289527e-02  8.0729030e-02  6.4189628e-02
  3.9330669e-02  9.8803759e-02  1.0078558e-01  6.9420674e-04
  1.7361397e-01  5.4702890e-01  3.1285724e-01 -5.5894381e-01
 -1.0000000e+00 -6.6252285e-01 -2.8846151e-01 -2.1150535e-01
 -1.3955368e-01 -2.5050353e-02 -1.9774351e-03 -4.2959503e-03
  3.0512901e-02  4.9045671e-02  5.1509745e-02  7.3442385e-02
  9.5734291e-02  9.9844560e-02  9.9163026e-02  9.7530633e-02
  8.9758657e-02  8.0601849e-02  7.3667973e-02  6.6465229e-02]",2,[0.10342 0.896   0.715   1.     ]
176,10.302701,5.8644238,"[ 0.05567868  0.05846896  0.06052229  0.06448267  0.06676646  0.06656907
  0.07128266  0.07536868  0.06948895  0.07126357  0.08348981  0.07358789
  0.06353208  0.09119342  0.08499733  0.05884388  0.21328156  0.41328588
  0.12485383 -0.6074922  -1.         -0.7638008  -0.4353355  -0.3387789
 -0.28326875 -0.17744409 -0.11360228 -0.07250049 -0.00118023  0.06532966
  0.10764644  0.14800861  0.18111832  0.19236556  0.19143166  0.18728067
  0.17796035  0.16610625  0.15534751  0.14308386]",2,[0.10342 0.896   0.715   1.     ]
177,8.244068,-3.096126,"[ 0.06142282  0.06582837  0.06840586  0.07284626  0.07805651  0.07915125
  0.0816125   0.08837265  0.08785124  0.08545385  0.09632889  0.09724499
  0.08077878  0.09399174  0.10976329  0.06599367  0.06735439  0.12894331
 -0.09314521 -0.67241323 -1.         -0.7136456  -0.28177503 -0.12960108
 -0.09828816 -0.01818944  0.02864593  0.02721459  0.04612612  0.07103174
  0.07576717  0.08456395  0.10308495  0.11476804  0.12125083  0.12704183
  0.1266061   0.12033628  0.1133602   0.10553183]",4,[0.98    0.73    0.22161 1.     ]
178,11.1282425,2.8045042,"[ 0.08371311  0.08593465  0.08670006  0.09314482  0.09498105  0.08972351
  0.09332546  0.0977      0.08429524  0.07817422  0.08885299  0.07313983
  0.05695954  0.09141207  0.08267816  0.01995225  0.11942253  0.26909912
 -0.02903985 -0.6916029  -1.         -0.7738523  -0.50692385 -0.41494226
 -0.32767022 -0.21160027 -0.13478173 -0.06697586  0.00484374  0.04930086
  0.09087197  0.15677463  0.2159422   0.24453153  0.25455052  0.25511324
  0.24887313  0.23995537  0.2241869   0.2005625 ]",2,[0.10342 0.896   0.715   1.     ]
179,0.29190812,11.435791,"[ 5.62726408e-02  5.99107780e-02  6.29205480e-02  6.63596764e-02
  6.88202530e-02  6.86267987e-02  6.84309974e-02  6.84690550e-02
  6.47967458e-02  5.96602596e-02  5.62369227e-02  4.85252775e-02
  3.63978893e-02  2.92625856e-02  2.21427567e-02  9.28728434e-04
 -4.70415391e-02 -1.75643638e-01 -4.58247513e-01 -8.21926415e-01
 -1.00000000e+00 -8.02984118e-01 -3.62022012e-01  3.60952877e-02
  2.58143723e-01  3.43402863e-01  3.48886162e-01  3.14039052e-01
  2.79897064e-01  2.55312204e-01  2.22882375e-01  1.85776159e-01
  1.57943234e-01  1.35734543e-01  1.13429844e-01  9.50568169e-02
  8.03430676e-02  6.49472326e-02  5.03699407e-02  3.90203223e-02]",3,[0.64362 0.98999 0.23356 1.     ]
180,-0.2253818,10.086262,"[ 0.02467714  0.02774916  0.0287892   0.03176974  0.03656081  0.03639613
  0.03737691  0.04618641  0.04615071  0.03932469  0.05334301  0.06141405
  0.03807123  0.05438982  0.09852137  0.06074478  0.08558542  0.290215
  0.18187855 -0.52523595 -1.         -0.58249736  0.03600876  0.13220176
  0.0166468   0.05437338  0.085903    0.03738051  0.03329386  0.05536179
  0.04161539  0.03125035  0.04047994  0.03908456  0.03194417  0.03362997
  0.03422491  0.03009675  0.02865025  0.02846638]",3,[0.64362 0.98999 0.23356 1.     ]
181,8.293235,-1.9665918,"[ 7.16595054e-02  7.67454132e-02  8.14093724e-02  8.66963342e-02
  9.08603519e-02  9.31864902e-02  9.79475006e-02  1.03162475e-01
  1.01670876e-01  1.02515891e-01  1.12485059e-01  1.10449649e-01
  9.99594033e-02  1.13750011e-01  1.17600597e-01  8.20162520e-02
  9.82663259e-02  1.18928790e-01 -1.57718748e-01 -7.11689830e-01
 -1.00000000e+00 -7.70471513e-01 -4.19399112e-01 -2.64435947e-01
 -1.90447465e-01 -9.12545025e-02 -2.74631660e-02 -5.33495855e-04
  3.81890386e-02  7.87271783e-02  1.08729340e-01  1.43177003e-01
  1.75147444e-01  1.87707841e-01  1.86039731e-01  1.79408669e-01
  1.67959705e-01  1.53862610e-01  1.40553743e-01  1.27015829e-01]",0,[0.18995 0.07176 0.23217 1.     ]
182,12.778976,-1.3158162,"[ 0.07771952  0.08055265  0.08435076  0.08868527  0.09032258  0.08989962
  0.09158064  0.09212375  0.0888379   0.09091379  0.09518186  0.08697516
  0.08331545  0.09535236  0.08346277  0.06781314  0.11745166  0.09001909
 -0.26105088 -0.7789408  -1.         -0.8260845  -0.5717494  -0.41461802
 -0.2864089  -0.15386464 -0.04568449  0.05330003  0.15520188  0.23189454
  0.26981625  0.28207135  0.2771633   0.25918254  0.23696415  0.2159344
  0.1958886   0.17706598  0.15949415  0.14154172]",6,[0.4796  0.01583 0.01055 1.     ]
183,11.029125,3.072694,"[ 0.0794144   0.08472805  0.08722613  0.09101284  0.09376661  0.09490468
  0.10080503  0.10490085  0.10082322  0.1056559   0.11375073  0.09811722
  0.09444866  0.12317418  0.10025941  0.06924523  0.20684561  0.31662095
 -0.04518988 -0.70552856 -1.         -0.80760366 -0.5640153  -0.4501012
 -0.33737376 -0.2110563  -0.13302892 -0.07479952 -0.00724742  0.04765087
  0.08585913  0.12229116  0.15571848  0.18202516  0.20429844  0.21994478
  0.22390802  0.21894972  0.20936254  0.19532323]",2,[0.10342 0.896   0.715   1.     ]
184,8.091101,-0.2967882,"[ 0.07641687  0.08454657  0.09097189  0.10106221  0.10987463  0.11375445
  0.12367074  0.13596231  0.1351632   0.14176695  0.16516109  0.15897453
  0.14387594  0.18560705  0.19193909  0.11973895  0.20005754  0.3707318
  0.08673845 -0.6362411  -1.         -0.73349965 -0.40238994 -0.30815253
 -0.2478508  -0.15624528 -0.13145508 -0.14361838 -0.13884033 -0.13603567
 -0.12289493 -0.06566226  0.01620082  0.08620582  0.13377485  0.15711136
  0.15888697  0.15323652  0.14999174  0.14646982]",0,[0.18995 0.07176 0.23217 1.     ]
185,13.506252,0.5024063,"[ 0.10609743  0.11133274  0.11737347  0.12311932  0.12531024  0.12667435
  0.13065694  0.13473645  0.13648206  0.13670896  0.13609117  0.1368622
  0.13815564  0.13237655  0.1262903   0.12668046  0.0622435  -0.18702379
 -0.5942678  -0.9296124  -1.         -0.8450358  -0.62734216 -0.4395761
 -0.2850869  -0.15695275 -0.05828732  0.02032517  0.09491836  0.16765474
  0.22781111  0.266923    0.2871317   0.29432288  0.28870124  0.2709088
  0.24969439  0.23124428  0.21100964  0.18660301]",5,[0.89298 0.26981 0.03993 1.     ]
186,9.991621,-2.880653,"[ 0.06286898  0.06455317  0.06610247  0.06861675  0.06940115  0.06758561
  0.06897502  0.07136124  0.06583706  0.0613037   0.06497344  0.05657521
  0.04163602  0.05175177  0.05043938  0.00959391  0.01694296  0.02509664
 -0.24137652 -0.74917185 -1.         -0.77351296 -0.42372623 -0.23513404
 -0.12310057 -0.00354674  0.07854848  0.12768601  0.18374391  0.23299433
  0.25684932  0.2655622   0.2642133   0.25210217  0.2350957   0.2117711
  0.17582855  0.13471882  0.10304561  0.08413875]",4,[0.98    0.73    0.22161 1.     ]
187,10.224504,6.0903177,"[ 0.05295691  0.05565357  0.05849578  0.06472765  0.06836815  0.06805436
  0.07394172  0.07931953  0.07314874  0.0766096   0.09011917  0.07702342
  0.07026596  0.10689203  0.09214572  0.05010902  0.20568475  0.39216074
  0.06673537 -0.6576966  -1.         -0.75720567 -0.45264003 -0.3349589
 -0.23469532 -0.11251371 -0.04573778  0.00288711  0.07294393  0.12632784
  0.1488239   0.1617128   0.16703433  0.16176762  0.15480813  0.14825457
  0.13844109  0.12798756  0.11801837  0.10522783]",2,[0.10342 0.896   0.715   1.     ]
188,11.098251,2.6705573,"[ 0.07937025  0.08346685  0.08799829  0.09512175  0.09985971  0.10400295
  0.11225491  0.11496484  0.1115238   0.11907567  0.1245852   0.11058693
  0.11499999  0.13576798  0.11084499  0.12480147  0.2882554   0.33371326
 -0.08841934 -0.72320586 -1.         -0.85246307 -0.63162464 -0.4935503
 -0.36642912 -0.23578665 -0.14035654 -0.06680338  0.01154958  0.08613911
  0.1398473   0.17437999  0.19982448  0.21653754  0.21846598  0.20810375
  0.19609834  0.18700401  0.17621267  0.16139668]",2,[0.10342 0.896   0.715   1.     ]
189,10.034544,-2.850256,"[ 0.06421559  0.06352437  0.06258312  0.06362701  0.06251229  0.0578247
  0.05589175  0.05546497  0.0498038   0.04617498  0.04715798  0.0362696
  0.02271974  0.02921877  0.02320753 -0.00934953 -0.00737715 -0.04107794
 -0.32247692 -0.77700686 -1.         -0.8318176  -0.5235943  -0.28106228
 -0.0908534   0.06030546  0.1447644   0.18716758  0.22115314  0.24178204
  0.2475405   0.2516201   0.25530505  0.25406578  0.25073352  0.2464506
  0.23727855  0.22202405  0.20260541  0.18040879]",4,[0.98    0.73    0.22161 1.     ]
190,10.37025,-0.47169444,"[ 0.08018499  0.08511837  0.09001325  0.09697887  0.10242829  0.10457835
  0.11013694  0.11749849  0.11744145  0.11997123  0.13140246  0.12774579
  0.11774557  0.13728248  0.1405595   0.09952325  0.12289052  0.14912687
 -0.14631015 -0.7162548  -1.         -0.788793   -0.49085054 -0.37008905
 -0.29161644 -0.18088648 -0.10988414 -0.06923125 -0.0087482   0.06037895
  0.12182615  0.17664556  0.21168008  0.21964894  0.2140467   0.20425232
  0.189585    0.1720467   0.15549761  0.14086698]",1,[0.27381 0.52069 0.97899 1.     ]
191,10.222841,-0.45525792,"[ 0.08213446  0.08841875  0.09384832  0.10061788  0.10684176  0.11114557
  0.11752946  0.12347212  0.12429445  0.1298886   0.13931638  0.13347648
  0.13034724  0.15058993  0.14330809  0.11363496  0.16059256  0.16286984
 -0.17921616 -0.7420012  -1.         -0.8107251  -0.53353786 -0.3840319
 -0.27624863 -0.16565871 -0.09356138 -0.04491981  0.00876414  0.05725143
  0.098524    0.14079961  0.17462796  0.19120994  0.19566554  0.19239236
  0.18320566  0.17231666  0.16107707  0.14815381]",1,[0.27381 0.52069 0.97899 1.     ]
192,11.392833,0.5833144,"[ 0.07895557  0.08347075  0.08828158  0.09433131  0.09745203  0.09888723
  0.10488627  0.10915181  0.10638765  0.11101887  0.11938876  0.10919312
  0.10612528  0.12870912  0.11486553  0.08985188  0.1746865   0.205964
 -0.15735981 -0.74722886 -1.         -0.81973845 -0.5890777  -0.47027805
 -0.35232764 -0.2207374  -0.12628563 -0.04177285  0.05235506  0.12921911
  0.18388289  0.22616544  0.2490382   0.2511656   0.24401408  0.23195396
  0.21455388  0.19560008  0.17718938  0.15818301]",5,[0.89298 0.26981 0.03993 1.     ]
193,10.570673,1.886633,"[ 0.124765    0.13556726  0.14568962  0.15516512  0.16480301  0.17563176
  0.18694705  0.19504547  0.20048548  0.20999378  0.21976966  0.22101909
  0.22598854  0.23941262  0.23999262  0.25293988  0.29839817  0.20519401
 -0.21703266 -0.7607828  -1.         -0.88422585 -0.7065096  -0.6038246
 -0.50762534 -0.40480363 -0.33215448 -0.271099   -0.20099987 -0.13702528
 -0.08327729 -0.0299268   0.02082589  0.06617655  0.11107301  0.15400913
  0.18815762  0.21314102  0.23161817  0.24341765]",5,[0.89298 0.26981 0.03993 1.     ]
194,13.346992,-0.67143595,"[ 0.07946673  0.08130746  0.08290068  0.08616103  0.08780402  0.08914417
  0.0936607   0.09316026  0.08725876  0.09069721  0.0916155   0.07544459
  0.07789791  0.09376618  0.05885829  0.04936141  0.17185655  0.18495132
 -0.21649773 -0.7780445  -1.         -0.8702685  -0.6942748  -0.55458117
 -0.38504544 -0.21467257 -0.08465774  0.02477726  0.12158138  0.195979
  0.2541683   0.29823992  0.31923917  0.3194514   0.30903736  0.29124254
  0.26684535  0.23989126  0.21286991  0.1853687 ]",6,[0.4796  0.01583 0.01055 1.     ]
195,9.909163,5.38063,"[ 0.06026151  0.0651726   0.06967375  0.07823674  0.08374791  0.08333096
  0.09096605  0.09991949  0.09248929  0.09640921  0.1194228   0.105772
  0.08848678  0.13847744  0.13474283  0.05542609  0.20138042  0.4613001
  0.1650519  -0.6308097  -1.         -0.7075777  -0.40904295 -0.35588372
 -0.28490177 -0.17221126 -0.14006802 -0.12309349 -0.05912596  0.00324369
  0.05021931  0.09922881  0.13307676  0.14415027  0.15047325  0.15583055
  0.15427844  0.15005817  0.14657432  0.14079437]",2,[0.10342 0.896   0.715   1.     ]
196,9.821378,0.8677147,"[ 0.08708649  0.09518937  0.10241602  0.11070289  0.11850865  0.1237063
  0.13085496  0.13888241  0.13984554  0.14193943  0.1515742   0.14877465
  0.14006783  0.15558785  0.15718232  0.12445614  0.14915204  0.15765852
 -0.1511675  -0.71574926 -1.         -0.80797374 -0.5253926  -0.40359622
 -0.32018936 -0.20759144 -0.13260393 -0.08733939 -0.03288974  0.01292788
  0.04200752  0.07333352  0.10658006  0.13331942  0.15640563  0.17524722
  0.18549077  0.18926664  0.18889956  0.18319626]",0,[0.18995 0.07176 0.23217 1.     ]
197,9.820395,0.06885841,"[ 0.08548241  0.09071225  0.09613849  0.10309874  0.10803977  0.10980842
  0.11496301  0.12183734  0.1212372   0.12201878  0.13142195  0.12838352
  0.11858996  0.1341175   0.13656224  0.10013792  0.11877327  0.13136795
 -0.1639712  -0.72047615 -1.         -0.7932262  -0.49348673 -0.36745265
 -0.28739658 -0.17514944 -0.10101534 -0.06178808 -0.01432945  0.02877368
  0.06133131  0.10148051  0.14388674  0.17435683  0.19491822  0.20720075
  0.20800133  0.20107976  0.19203082  0.18087019]",1,[0.27381 0.52069 0.97899 1.     ]
198,8.306558,-3.1770008,"[ 0.0554838   0.05996176  0.06390998  0.06955304  0.0748354   0.07628749
  0.07998112  0.08728871  0.08622801  0.08332158  0.09344369  0.09273815
  0.0763685   0.09340964  0.11168806  0.06615649  0.07102155  0.14476217
 -0.0732124  -0.66392237 -1.         -0.7083181  -0.27130175 -0.12341249
 -0.09651436 -0.01485215  0.03420429  0.0336099   0.05542173  0.08374107
  0.08867941  0.09697522  0.11692707  0.12784116  0.12864351  0.12869719
  0.12659425  0.12015736  0.11090396  0.0990169 ]",4,[0.98    0.73    0.22161 1.     ]
199,0.27000025,11.440233,"[ 0.04469022  0.04546425  0.04612495  0.04736194  0.0485125   0.04833921
  0.04837222  0.04925906  0.04746076  0.04421518  0.04448855  0.04242093
  0.03443775  0.03366644  0.03740929  0.02720094  0.00407278 -0.08427066
 -0.36557788 -0.7859568  -1.         -0.7777053  -0.31136256  0.07624009
  0.27599928  0.338083    0.32285473  0.2811337   0.24516457  0.21406154
  0.18194899  0.15396555  0.13167782  0.11166622  0.09413414  0.08008859
  0.06797375  0.05693801  0.0474131   0.03895513]",3,[0.64362 0.98999 0.23356 1.     ]
200,0.33613336,11.478478,"[ 0.07128821  0.07670651  0.08069921  0.08464622  0.08811888  0.08860348
  0.08664198  0.08397107  0.07828796  0.06968972  0.06159962  0.04897226
  0.02828654  0.01017495 -0.00661677 -0.03595301 -0.07710461 -0.17554624
 -0.43712    -0.8106203  -1.         -0.80850554 -0.39439335 -0.0286551
  0.18811035  0.28384992  0.30171454  0.2867308   0.27048525  0.2537518
  0.23178896  0.20961747  0.189645    0.16985364  0.15053359  0.13244647
  0.11463148  0.09649265  0.07849298  0.06136267]",3,[0.64362 0.98999 0.23356 1.     ]
201,9.783621,-0.15920594,"[ 0.08332998  0.08842189  0.09285941  0.09688438  0.09951156  0.10188172
  0.10796294  0.11272832  0.10926044  0.10979792  0.11948763  0.11568601
  0.10557206  0.11894077  0.11815146  0.08401735  0.10388763  0.10817415
 -0.18769252 -0.7281429  -1.         -0.79525155 -0.47607705 -0.31811878
 -0.23446414 -0.14768852 -0.09611718 -0.05856184  0.00501081  0.06239628
  0.08735058  0.10772818  0.14420629  0.18365218  0.21083714  0.22313903
  0.22281986  0.2138827   0.20062311  0.18422791]",1,[0.27381 0.52069 0.97899 1.     ]
202,10.753861,-1.5732478,"[ 0.08095721  0.08804839  0.0934082   0.10019218  0.10616165  0.11006583
  0.11772824  0.1267051   0.12891087  0.13266198  0.1417706   0.13947798
  0.13611236  0.15134974  0.14481826  0.11046707  0.12427199  0.09306238
 -0.23177457 -0.7498744  -1.         -0.83299845 -0.55457556 -0.37465775
 -0.23870422 -0.11321421 -0.03446641  0.01330587  0.0595819   0.09484133
  0.11581936  0.13683869  0.15792589  0.1702402   0.1745738   0.17526445
  0.17235169  0.16522422  0.15506221  0.14313458]",1,[0.27381 0.52069 0.97899 1.     ]
203,8.796659,-3.1805012,"[ 0.06130867  0.06403086  0.06474888  0.06865837  0.07310404  0.07268497
  0.07387858  0.07897587  0.0760494   0.07181641  0.08054808  0.07785543
  0.06001211  0.07492457  0.08783484  0.03625885  0.0354833   0.10010643
 -0.12025629 -0.6897904  -1.         -0.7153342  -0.30681804 -0.16450928
 -0.11809558 -0.02294914  0.02784891  0.03113432  0.06110203  0.09949994
  0.1172638   0.13555409  0.15736055  0.16833173  0.17366095  0.17720008
  0.17112403  0.1566317   0.14145094  0.12636425]",4,[0.98    0.73    0.22161 1.     ]
204,10.682962,1.1335132,"[ 0.09871729  0.10696248  0.11319848  0.12069287  0.12724265  0.13255334
  0.14081675  0.14778212  0.14869982  0.15439579  0.16479707  0.16082597
  0.15528315  0.16989897  0.16894433  0.14683972  0.15871254  0.09438757
 -0.26558557 -0.77933824 -1.         -0.8295538  -0.5888702  -0.45774186
 -0.35206908 -0.23315392 -0.14765584 -0.09035888 -0.03255811  0.02060338
  0.06350534  0.10404833  0.14209856  0.17158665  0.19198926  0.2059178
  0.2136753   0.21377489  0.20726591  0.19749819]",5,[0.89298 0.26981 0.03993 1.     ]
205,-0.116476625,10.646006,"[ 0.03533975  0.03721353  0.03814278  0.04039411  0.04245013  0.04122337
  0.0419794   0.04581668  0.04247232  0.03868693  0.04688748  0.04422658
  0.02739838  0.04002678  0.05157232  0.00928301  0.0217733   0.09703905
 -0.10673086 -0.67046744 -1.         -0.6847421  -0.12939292  0.17076032
  0.23953494  0.24968813  0.22094238  0.17043884  0.14235842  0.12431863
  0.09902265  0.08116542  0.07285426  0.06316503  0.0536625   0.04762075
  0.04160935  0.03524641  0.03052761  0.02651535]",3,[0.64362 0.98999 0.23356 1.     ]
206,10.330693,-0.50935537,"[ 0.07889006  0.08486961  0.08980234  0.09625398  0.10171716  0.10438074
  0.11037461  0.11759216  0.11652359  0.11749861  0.12807588  0.12537028
  0.11663249  0.13541454  0.13869128  0.10215133  0.12823556  0.14771268
 -0.15511489 -0.721038   -1.         -0.7998433  -0.51709026 -0.39133862
 -0.28994238 -0.15882239 -0.07585411 -0.02709364  0.03218604  0.08345658
  0.1185893   0.15550074  0.18800974  0.20261857  0.20446232  0.20014596
  0.18985823  0.17598152  0.16160783  0.1470606 ]",1,[0.27381 0.52069 0.97899 1.     ]
207,9.974946,4.827318,"[ 0.06289124  0.06934902  0.07500851  0.08490182  0.09476848  0.10261104
  0.11525125  0.12520784  0.12461196  0.13394055  0.15150596  0.14540066
  0.14694741  0.18315904  0.17393537  0.17312588  0.39075467  0.60902685
  0.25943536 -0.54305565 -1.         -0.85753405 -0.59148616 -0.46688795
 -0.36016545 -0.24265753 -0.1813032  -0.1423807  -0.08983096 -0.04769444
 -0.01577424  0.02473385  0.06433968  0.0912132   0.11011401  0.12341434
  0.12980492  0.13227795  0.13202131  0.12763298]",2,[0.10342 0.896   0.715   1.     ]
208,13.515484,-0.15351711,"[ 0.09263461  0.09781968  0.1027328   0.10916937  0.11428053  0.11622304
  0.11939037  0.12341408  0.12389598  0.12555778  0.12873894  0.12402568
  0.12140261  0.12922582  0.12082485  0.10561429  0.11532129  0.02402112
 -0.34020934 -0.80934185 -1.         -0.85750467 -0.6493238  -0.50726694
 -0.37168667 -0.22972359 -0.11469592 -0.01137966  0.09722617  0.1925679
  0.2591402   0.29642078  0.30654138  0.29733112  0.2795408   0.2580753
  0.23481165  0.21191955  0.18993157  0.1684955 ]",6,[0.4796  0.01583 0.01055 1.     ]
209,10.324005,4.4108996,"[ 0.07718869  0.08758496  0.0968174   0.10358397  0.11194637  0.11955233
  0.12525544  0.13828719  0.15071814  0.14785062  0.15436067  0.17575835
  0.16349743  0.15045892  0.19997558  0.20043753  0.12397203  0.21378295
  0.35612485  0.01258474 -0.695641   -1.         -0.7895487  -0.59808785
 -0.5476568  -0.4320957  -0.30199713 -0.26037094 -0.2250192  -0.14302991
 -0.05371925  0.03234985  0.11396933  0.1663914   0.18931724  0.20296653
  0.2102049   0.20799223  0.20289855  0.19810027]",2,[0.10342 0.896   0.715   1.     ]
210,10.584106,2.836643,"[ 0.09391788  0.10183267  0.11046903  0.12076128  0.12710644  0.13153929
  0.14448437  0.15425318  0.14761652  0.1539753   0.17687002  0.16503596
  0.15188473  0.19768597  0.1924384   0.11690535  0.20698552  0.33533785
 -0.0200926  -0.71603394 -1.         -0.7847136  -0.5965522  -0.5452841
 -0.42896137 -0.30004373 -0.2575388  -0.22114928 -0.13983071 -0.05019728
  0.03647737  0.11668497  0.16812246  0.1920577   0.20618765  0.2130431
  0.21120799  0.20617612  0.2004928   0.1927745 ]",2,[0.10342 0.896   0.715   1.     ]
211,10.539515,6.2631073,"[ 0.05348279  0.05429579  0.05418227  0.05590621  0.05211499  0.04206204
  0.04187695  0.04310317  0.02567272  0.02133192  0.04037772  0.02085933
 -0.00269709  0.04800566  0.03800977 -0.06501129  0.07445479  0.3759545
  0.13905698 -0.62592494 -1.         -0.72685874 -0.4340936  -0.35835636
 -0.24772114 -0.0929971  -0.01744024  0.03691709  0.11347692  0.15888706
  0.1765278   0.20378236  0.22955163  0.2385141   0.23801652  0.22811095
  0.20678182  0.18335283  0.16275987  0.14175087]",2,[0.10342 0.896   0.715   1.     ]
212,12.566609,-0.985376,"[ 7.7749439e-02  7.8891188e-02  7.9147257e-02  8.2487486e-02
  8.3930664e-02  8.2469359e-02  8.7112226e-02  8.9724809e-02
  7.8906707e-02  7.7322312e-02  8.6786024e-02  6.7817077e-02
  5.1448215e-02  8.1718400e-02  6.4265952e-02 -5.4633449e-04
  9.6887909e-02  2.3143196e-01 -7.3921971e-02 -7.1414131e-01
 -1.0000000e+00 -7.8259933e-01 -5.3345275e-01 -4.3763092e-01
 -3.3159539e-01 -2.0027524e-01 -1.1739459e-01 -4.6616707e-02
  3.8903810e-02  1.0795283e-01  1.6171536e-01  2.1560588e-01
  2.5630581e-01  2.7576503e-01  2.8245562e-01  2.7782902e-01
  2.6128122e-01  2.3981678e-01  2.1759295e-01  1.9356240e-01]",6,[0.4796  0.01583 0.01055 1.     ]
213,10.263493,5.4979553,"[ 0.06221684  0.06606657  0.0703258   0.07794809  0.08153059  0.08044546
  0.08736467  0.09277663  0.08323829  0.08847744  0.10817985  0.08955207
  0.07716845  0.12784192  0.11001408  0.03377704  0.20367806  0.46152446
  0.1483252  -0.63386554 -1.         -0.75721896 -0.49703267 -0.42481112
 -0.32217678 -0.18910247 -0.1258194  -0.07531442 -0.00187991  0.04918459
  0.08165406  0.12269173  0.1585016   0.17606774  0.18393365  0.18580939
  0.18054041  0.17094275  0.1590674   0.1465518 ]",2,[0.10342 0.896   0.715   1.     ]
214,-0.027360508,11.099953,"[ 0.03655224  0.0365785   0.03623353  0.03683764  0.03728173  0.03637778
  0.03679299  0.03732808  0.03274439  0.02803204  0.02799617  0.02120645
  0.00955318  0.01109005  0.00819081 -0.01053089  0.00481181 -0.00223079
 -0.25466982 -0.7366937  -1.         -0.7351537  -0.20808744  0.1644833
  0.29976025  0.3177612   0.2871037   0.23826559  0.20448232  0.18682766
  0.16741958  0.14500669  0.12601252  0.11026163  0.09618758  0.0831636
  0.0700335   0.05738053  0.04650455  0.03651885]",3,[0.64362 0.98999 0.23356 1.     ]
